item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mined_mix_prob,control_stratum
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0009.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Control_Group/0009.wav,Chinese,ZH-Alto-1,三寸天堂,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0010.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Control_Group/0010.wav,Chinese,ZH-Alto-1,三寸天堂,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0011.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Control_Group/0011.wav,Chinese,ZH-Alto-1,三寸天堂,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0012.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Control_Group/0012.wav,Chinese,ZH-Alto-1,三寸天堂,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Glissando#岁月神偷#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\岁月神偷\Control_Group\0000.wav,Chinese/ZH-Alto-1/Glissando/岁月神偷/Control_Group/0000.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Glissando#岁月神偷#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\岁月神偷\Control_Group\0002.wav,Chinese/ZH-Alto-1/Glissando/岁月神偷/Control_Group/0002.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Glissando#岁月神偷#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\岁月神偷\Control_Group\0003.wav,Chinese/ZH-Alto-1/Glissando/岁月神偷/Control_Group/0003.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Glissando#岁月神偷#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\岁月神偷\Control_Group\0007.wav,Chinese/ZH-Alto-1/Glissando/岁月神偷/Control_Group/0007.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Glissando#岁月神偷#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\岁月神偷\Control_Group\0008.wav,Chinese/ZH-Alto-1/Glissando/岁月神偷/Control_Group/0008.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#岁月神偷#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\岁月神偷\Control_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/岁月神偷/Control_Group/0000.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#岁月神偷#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\岁月神偷\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/岁月神偷/Control_Group/0001.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#岁月神偷#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\岁月神偷\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/岁月神偷/Control_Group/0002.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#岁月神偷#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\岁月神偷\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/岁月神偷/Control_Group/0003.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0000.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0000.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0001.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0001.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0002.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0002.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0003.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0003.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0004.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0004.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0005.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0005.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0008.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0008.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0009.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0009.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,1,0,0,1,non_mix,000100,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0010.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0010.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0012.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0012.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0013.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0013.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,,
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0014.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0014.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0000.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0000.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0001.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0001.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0002.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0002.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0003.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0003.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0004.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0004.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0005.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0005.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0006.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0006.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0007.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0007.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0008.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0008.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0009.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0009.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0010.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0010.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0011.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0011.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0012.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0012.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0013.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0013.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0014.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0014.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Vibrato#慢慢喜欢你#Control_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\慢慢喜欢你\Control_Group\0015.wav,Chinese/ZH-Alto-1/Vibrato/慢慢喜欢你/Control_Group/0015.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我们的明天#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我们的明天\Control_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我们的明天/Control_Group/0000.wav,Chinese,ZH-Alto-1,我们的明天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我们的明天#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我们的明天\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我们的明天/Control_Group/0001.wav,Chinese,ZH-Alto-1,我们的明天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我们的明天#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我们的明天\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我们的明天/Control_Group/0002.wav,Chinese,ZH-Alto-1,我们的明天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我们的明天#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我们的明天\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我们的明天/Control_Group/0003.wav,Chinese,ZH-Alto-1,我们的明天,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我们的明天#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我们的明天\Control_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我们的明天/Control_Group/0004.wav,Chinese,ZH-Alto-1,我们的明天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我们的明天#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我们的明天\Control_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我们的明天/Control_Group/0005.wav,Chinese,ZH-Alto-1,我们的明天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我们的明天#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我们的明天\Control_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我们的明天/Control_Group/0006.wav,Chinese,ZH-Alto-1,我们的明天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我们的明天#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我们的明天\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我们的明天/Control_Group/0007.wav,Chinese,ZH-Alto-1,我们的明天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我们的明天#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我们的明天\Control_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我们的明天/Control_Group/0008.wav,Chinese,ZH-Alto-1,我们的明天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我们的明天#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我们的明天\Control_Group\0009.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我们的明天/Control_Group/0009.wav,Chinese,ZH-Alto-1,我们的明天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我们的明天#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我们的明天\Control_Group\0010.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我们的明天/Control_Group/0010.wav,Chinese,ZH-Alto-1,我们的明天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Control_Group/0000.wav,Chinese,ZH-Alto-1,我的歌声里,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Control_Group/0001.wav,Chinese,ZH-Alto-1,我的歌声里,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Control_Group/0002.wav,Chinese,ZH-Alto-1,我的歌声里,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Control_Group/0003.wav,Chinese,ZH-Alto-1,我的歌声里,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
